"lon","lat"
-1.1743197,52.3555177
-1.1498341,52.9530335
,
-95.712891,37.09024
,
-123.133569,49.1665898
-90.8887413,43.5569174
-118.2436849,34.0522342
,
-73.3406679,45.525974
-2.7417849,52.7063657
-81.2452768,42.9849233
-43.1728965,-22.9068467
-89.376163,43.0800863
-97.0652283,36.1251567
,
-79.5884369,9.6045748
,
-97.9413941,29.8832749
,
-97.1383744,49.895136
-0.4344106,53.8416168
-122.3320708,47.6062095
-112.0740373,33.4483771
-43.1728965,-22.9068467
-70.8000544,43.1531427
-101.8453846,33.5145696
-83.0457538,42.331427
-78.6568942,37.4315734
-97.7430608,30.267153
,
-86.5804473,35.5174913
-95.9633794,36.0407974
174.885971,-40.900557
-76.8099041,18.0178743
-80.4136271,42.7967232
,
-105.084423,40.5852602
-81.557157,43.1120117
103.7618154,1.4853682
-74.730345,45.0212762
10.451526,51.165691
-85.9216645,41.6378271
-1.310142,51.059771
,
-86.5804473,35.5174913
-95.712891,37.09024
-86.1349019,40.2671941
-6.2603097,53.3498053
-118.2436849,34.0522342
-118.2436849,34.0522342
-79.5884369,9.6045748
-85.6023643,44.3148443
,
-3.435973,55.378051
-119.4179324,36.778261
,
-99.9018131,31.9685988
-2.221575,52.193636
,
-103.4067861,25.5428443
,
,
9.189982,45.4642035
-95.6400855,37.0329949
,
-90.0715323,29.9510658
-94.132597,36.183599
-82.9987942,39.9611755
,
-99.9018131,31.9685988
-86.3977735,39.8433769
-84.3640829,33.7589188
-3.188267,55.953252
-43.1728965,-22.9068467
,
-104.990251,39.7392358
-74.585292,40.3382543
-98.8719843,30.2752011
-70.9494938,42.466763
,
10.451526,51.165691
-95.7243335,37.2321077
28.9783589,41.0082376
-74.0059728,40.7127753
-81.5322149,28.6934076
-71.1053991,42.3504997
-83.2526545,31.7149082
-97.3880731,32.4615291
-80.8431267,35.2270869
-74.0059728,40.7127753
-92.2895948,34.7464809
-91.8318334,37.9642529
-79.9310512,32.7764749
-39.3206241,-5.4983977
-79.9958864,40.4406248
,
-122.6252431,45.5049376
-95.712891,37.09024
-78.688019,43.9126042
144.9630576,-37.8136276
110.3592127,1.5532783
6.8936619,52.2215372
-81.7948103,26.1420358
-2.9915726,53.4083714
-75.6971931,45.4215296
-92.4579383,35.0780913
-95.2214477,41.0170937
-71.1097335,42.3736158
-117.8370968,33.6446621
-89.3985283,40.6331249
-98.2675709,26.0496236
-120.7401385,47.7510741
-81.5157535,27.6648274
-43.1728965,-22.9068467
-122.2711137,37.8043637
-79.0558445,35.9131996
-134.4197221,58.3019444
-75.1274003,41.0431501
,
-78.898619,35.9940329
-81.0348144,34.0007104
29.9187387,31.2000924
-82.0131924,39.9403453
-86.1349019,40.2671941
-73.9393554,40.8417082
-80.8431267,35.2270869
10.451526,51.165691
-84.3879824,33.7489954
-75.977985,36.8529263
-98.4936282,29.4241219
-51.92528,-14.235004
,
,
112.2384017,-7.5360639
106.845599,-6.2087634
-94.2333355,36.0148605
-83.0457538,42.331427
-3.435973,55.378051
-81.3875817,30.1774649
-79.9958864,40.4406248
-97.3469532,32.3721105
-99.9018131,31.9685988
-86.902298,32.3182314
-93.2650108,44.977753
-106.346771,56.130366
151.7816802,-32.9282712
-82.0131924,39.9403453
-98.4936282,29.4241219
-117.9379952,33.7742692
-1.1743197,52.3555177
-96.4063676,32.7670817
-97.4253185,35.878937
,
78.486671,17.385044
-84.3879824,33.7489954
,
-117.0954566,32.7818561
-82.9987942,39.9611755
-122.0575434,37.387474
-86.4808043,36.9685219
,
25.64031,-25.855978
-94.513281,37.0842271
28.0473051,-26.2041028
10.451526,51.165691
-3.188267,55.953252
12.56738,41.87194
11.5819805,48.1351253
-84.3879824,33.7489954
12.56738,41.87194
-102.5832426,22.7708555
139.6917064,35.6894875
12.4963655,41.9027835
-44.1772604,-22.5408519
-74.4056612,40.0583238
-74.3587473,40.0918895
-119.4179324,36.778261
-71.3020052,42.6703687
-74.4120953,40.5187154
-73.9841161,40.7317696
8.946256,44.4056499
,
-95.8453253,46.8171808
-119.4179324,36.778261
-98.4842465,39.011902
-81.5157535,27.6648274
-1.1743197,52.3555177
,
-97.396381,27.8005828
-74.0059728,40.7127753
-99.9018131,31.9685988
-74.0059728,40.7127753
-122.6252431,45.5049376
,
-81.1637245,33.836081
-74.0059728,40.7127753
-86.1349019,40.2671941
-73.733465,41.372316
-97.3764236,31.0761749
-87.6297982,41.8781136
-98.4842465,39.011902
-44.1772604,-22.5408519
-95.712891,37.09024
,
,
-120.5542012,43.8041334
-117.9143012,33.8365932
,
-76.2510461,36.2946008
-95.3010624,32.3512601
-122.8755949,42.3265152
,
-102.5832426,22.7708555
-122.6587185,45.5122308
-84.2700179,37.8393332
-1.1743197,52.3555177
-51.92528,-14.235004
-83.6152347,41.5902377
-0.1277583,51.5073509
,
,
-84.3879824,33.7489954
-95.712891,37.09024
98.6722227,3.5951956
-42.0045121,-22.6119654
-79.9958864,40.4406248
-97.1466695,31.549333
,
-95.712891,37.09024
-75.977985,36.8529263
-74.4056612,40.0583238
-80.1917902,25.7616798
-2.992494,53.04304
-88.2774813,42.0978361
-95.712891,37.09024
7.0115552,51.4556432
-1.0333573,53.9062233
-122.4442906,47.2528768
-82.907123,40.4172871
-76.6412712,39.0457549
-113.5975533,53.5700247
-95.712891,37.09024
-4.2026458,56.4906712
-95.7243335,37.2321077
-89.889724,35.174472
-1.1743197,52.3555177
113.921327,-0.789275
18.0685808,59.3293235
-94.70496,37.410884
-118.4098442,34.0015973
,
10.451526,51.165691
,
-71.0588801,42.3600825
-96.8070186,32.781616
-51.92528,-14.235004
-70.6765352,-33.4398054
-121.2160526,37.7974273
-118.344433,34.102773
-96.8070186,32.781616
-6.4923145,54.7877149
-51.92528,-14.235004
,
12.9155494,43.9124756
-96.7969879,32.7766642
,
67.0011364,24.8607343
-77.7905339,35.9382103
-95.712891,37.09024
-122.6587185,45.5122308
-117.1610838,32.715738
-85.6704798,42.966185
106.845599,-6.2087634
138.252924,36.204824
-73.9441579,40.6781784
-97.5164276,35.4675602
-76.7074571,37.2707022
-77.1945247,41.2033216
-43.1728965,-22.9068467
-3.435973,55.378051
-1.345968,53.723466
,
-1.17,52.92
-95.712891,37.09024
-80.6570304,35.1735404
,
106.845599,-6.2087634
,
-80.0728201,26.4614625
-75.9268747,40.3356483
-86.5804473,35.5174913
-96.7025955,40.813616
-1.1581086,52.9547832
-74.9897993,44.9988842
-73.567256,45.5016889
-37.0730823,-10.9472468
-95.992775,36.1539816
10.451526,51.165691
138.252924,36.204824
,
-122.6587185,45.5122308
-119.7871247,36.7377981
-90.2992464,29.4421645
-80.6339638,40.3697905
,
-51.92528,-14.235004
-3.999461,50.7772135
-83.653224,31.7060134
,
-78.6568942,37.4315734
,
-79.1422464,37.4137536
170.5027976,-45.8787605
-95.712891,37.09024
-80.083191,26.715168
,
138.252924,36.204824
-81.8661442,28.0582985
-87.6297982,41.8781136
-96.9262805,33.0274105
-86.1349019,40.2671941
-82.7637127,28.0780718
-79.0558445,35.9131996
103.819836,1.352083
-3.74922,40.463667
-95.712891,37.09024
23.6236353,46.7712101
,
,
-1.519693,52.406822
10.451526,51.165691
-81.5190053,41.0814447
-84.2807329,30.4382559
-1.2577263,51.7520209
-77.8599084,40.7982133
-76.6027455,40.1528719
-96.3864428,44.7656804
-82.9987942,39.9611755
-97.349081,37.708127
-86.1349019,40.2671941
,
-104.8213634,38.8338816
-87.6297982,41.8781136
,
-81.5157535,27.6648274
-2.58791,51.454513
138.252924,36.204824
-89.3985283,40.6331249
-82.9987942,39.9611755
,
-97.4107128,35.463494
-97.441091,37.6985324
-79.7919754,36.0726354
-73.9712488,40.7830603
-77.0486233,38.9029612
-104.9618965,39.6766174
-85.0322444,33.0362218
,
-117.8265049,33.6845673
,
,
-77.9054817,44.0219278
,
-97.1416768,32.5631924
-76.5096731,37.2387556
-77.7905339,35.9382103
-95.6027001,36.6990801
32.8597419,39.9333635
-47.073845,-22.9329252
-94.4158618,35.3855564
133.775136,-25.274398
-99.9018131,31.9685988
-97.5164276,35.4675602
-3.435973,55.378051
-91.9623327,30.9842977
-5.93012,54.597285
,
,
-78.6568942,37.4315734
,
-100.2868973,25.7493469
138.252924,36.204824
-111.0937311,39.3209801
,
-79.3831843,43.653226
-3.435973,55.378051
-85.7584557,38.2526647
-122.0838511,37.3860517
-86.5804473,35.5174913
26.1595761,-29.085214
-111.5495777,33.4150485
-101.8551665,33.5778631
-43.1728965,-22.9068467
-63.744311,44.6819866
-82.9000751,32.1656221
,
80.771797,7.873054
-72.6733723,41.7658043
-5.93012,54.597285
-43.1728965,-22.9068467
-119.4179324,36.778261
-94.1185366,36.3320196
-71.1183563,42.3717132
-38.5016301,-12.977749
-79.9958864,40.4406248
-74.2776468,40.6081591
-95.712891,37.09024
-95.712891,37.09024
,
-8.35,40.35
-95.712891,37.09024
10.451526,51.165691
-76.1783739,40.0466571
-46.6333094,-23.5505199
-106.346771,56.130366
-85.6023643,44.3148443
-70.3870055,41.6285902
-85.6023643,44.3148443
-95.712891,37.09024
-74.860856,40.90498
-122.6587185,45.5122308
-95.712891,37.09024
-80.8184166,41.2375569
,
,
-94.2088172,36.3728538
,
-66.58973,6.42375
-43.1152587,-22.8859267
-71.5723953,43.1938516
-3.435973,55.378051
-95.9562013,36.1476118
-73.7948516,40.7282239
-90.4974359,38.7881062
-119.7871247,36.7377981
-95.712891,37.09024
-120.7401385,47.7510741
-93.4687489,44.9211836
-90.1994042,38.6270025
-96.6397822,33.1972465
-95.992775,36.1539816
,
-81.1637245,33.836081
-118.2436849,34.0522342
-99.5075519,27.5035613
-74.0059728,40.7127753
31.78938,41.453521
15.2551187,54.5259614
-77.1945247,41.2033216
8.468946,60.472024
-122.2015159,47.6101497
13.404954,52.5200066
-99.9018131,31.9685988
,
-76.1783739,40.0466571
-111.9391023,40.521893
-99.133208,19.4326077
,
-85.6023643,44.3148443
,
-91.9623327,30.9842977
-6.2603097,53.3498053
-83.357567,33.9519347
-122.6252431,45.5049376
-85.8649408,37.7030646
-91.8318334,35.20105
133.775136,-25.274398
-95.9359977,36.7435531
-74.0059728,40.7127753
,
-94.1265562,30.080174
-71.6512859,41.5866642
,
,
-74.0059728,40.7127753
-71.0588801,42.3600825
-46.6333094,-23.5505199
-99.7331439,32.4487364
-120.5542012,43.8041334
55.2707828,25.2048493
-93.1337856,35.2784173
-82.1013889,39.324358
-87.6297982,41.8781136
,
,
35.243322,38.963745
-80.0533746,26.7153424
-172.104629,-13.759029
-87.6297982,41.8781136
-3.7837117,52.1306607
-81.5157535,27.6648274
29.4486263,-23.8961708
-97.7430608,30.267153
-82.907123,40.4172871
-90.5352053,38.4594009
28.0473051,-26.2041028
-71.0588801,42.3600825
-75.2023233,39.9562296
-122.6252431,45.5049376
-117.9988026,33.6594835
-75.977985,36.8529263
-73.567256,45.5016889
-99.1411154,23.7369164
-122.272747,37.8715926
-77.1945247,41.2033216
-82.8427309,40.0532616
-83.433304,42.5948937
-84.3879824,33.7489954
,
-95.266826,36.249758
-87.6297982,41.8781136
-99.9018131,31.9685988
,
-99.5450974,17.4391926
-87.6297982,41.8781136
-115.1398296,36.1699412
-78.183406,-1.831239
,
-74.1143091,40.6687141
,
-46.6333094,-23.5505199
-43.1728965,-22.9068467
-80.4549026,38.5976262
-74.4056612,40.0583238
12.4963655,41.9027835
,
-1.1743197,52.3555177
-1.470085,53.381129
-75.5243682,39.158168
-75.4690966,40.0989851
-77.002447,38.8943749
-96.7969879,32.7766642
-97.396381,27.8005828
24.8092691,35.240117
-86.8103567,33.5185892
-78.6568942,37.4315734
-79.9958864,40.4406248
-112.4685025,34.5400242
,
-51.92528,-14.235004
-76.2858726,36.8507689
,
-0.1277583,51.5073509
-2.2426305,53.4807593
-80.0053176,35.9556923
-75.6971931,45.4215296
,
151.2092955,-33.8688197
,
-1.88121,53.618498
,
-75.1912656,40.0604487
-122.3320708,47.6062095
-95.266826,36.249758
-88.2120315,41.632223
-51.92528,-14.235004
5.291266,52.132633
-75.922187,39.6988707
144.9630576,-37.8136276
-96.7969879,32.7766642
-95.7243335,37.2321077
-91.1871466,30.4514677
11.2486208,43.7710513
-86.902298,32.3182314
136.2091547,-30.0002315
-121.2722194,38.1341477
-79.0961418,39.5442569
-43.2301558,-22.9121089
-43.1728965,-22.9068467
-74.4056612,40.0583238
-99.0592851,19.430647
9.1829321,48.7758459
-43.4634068,-23.0136663
-96.797592,32.8550377
-74.0059728,40.7127753
-74.0323626,40.7439905
,
-94.3167014,37.1505933
10.451526,51.165691
-114.0708459,51.0486151
-95.712891,37.09024
,
-79.1426167,37.4155548
16.5430767,43.3846036
-118.2436849,34.0522342
-72.589811,42.1014831
-117.9988026,33.6594835
9.1624376,50.6520515
-75.1652215,39.9525839
-2.58791,51.454513
-84.3879824,33.7489954
,
7.686864,45.0703393
,
-92.4275297,34.6571326
-81.6943605,41.49932
-4.08292,52.415303
-79.3898585,43.67
-80.827082,41.022554
-122.0560977,37.6957125
,
-97.3307658,32.7554883
53.847818,23.424076
-1.541812,53.99212
-84.170196,33.8081608
-43.1728965,-22.9068467
-118.2436849,34.0522342
-122.6252431,45.5049376
-95.712891,37.09024
-87.6297982,41.8781136
-80.9405602,44.5690305
1.753449,52.481138
-88.4791376,19.1817393
7.686864,45.0703393
-56.0978917,-15.6014109
9.1582069,45.1847248
,
-101.851816,35.2095305
-81.1637245,33.836081
-122.3255254,37.5629917
-87.6356055,41.8796763
-97.3307658,32.7554883
,
-91.7996054,42.8410176
-86.1349019,40.2671941
1.5208624,41.5911589
10.451526,51.165691
3.3792057,6.5243793
-76.2858726,36.8507689
,
-122.6945599,45.4788766
-78.898619,35.9940329
-1.470085,53.381129
-95.3698028,29.7604267
-73.9893814,40.7458082
-93.097702,41.8780025
7.0982068,50.73743
-79.9310512,32.7764749
-105.1019275,40.1672068
-81.2546,19.3133
,
-80.8431267,35.2270869
151.7816802,-32.9282712
-7.6920536,53.1423672
,
-84.2807329,30.4382559
-96.8070186,32.781616
-80.1917902,25.7616798
-95.6715121,37.0457815
-2.58791,51.454513
-1.829833,52.4750743
,
-97.1383744,49.895136
-71.0588801,42.3600825
-74.0059728,40.7127753
-94.7847554,34.1778147
-85.6023643,44.3148443
-122.9006951,47.0378741
-104.990251,39.7392358
-104.990251,39.7392358
-81.5157535,27.6648274
-122.333481,47.602201
-9.1393366,38.7222524
174.885971,-40.900557
-84.3879824,33.7489954
-99.9018131,31.9685988
-94.8191285,38.8813958
-0.1277583,51.5073509
-115.1398296,36.1699412
-122.6252431,45.5049376
-99.133208,19.4326077
,
-121.4943996,38.5815719
-9.3118418,38.6919934
144.7851531,-37.4713077
105.690449,-10.447525
-70.162651,18.735693
-71.0952891,42.5256563
-74.0143064,40.7878788
-89.5192484,34.3664951
-106.346771,56.130366
107.668887,-7.090911
-77.297508,18.109581
-0.9936306,53.100319
-75.020502,39.891795
,
-74.0059728,40.7127753
-122.627835,47.2518
-1.1397592,52.6368778
133.775136,-25.274398
-6.2539777,53.4923939
-81.558724,28.3557025
-95.2436607,38.967756
,
,
-2.010185,51.9217491
-86.8103567,33.5185892
-113.4909267,53.544389
-80.1917902,25.7616798
-75.1652215,39.9525839
-84.0529886,39.0542311
-119.4179324,36.778261
-74.0059728,40.7127753
-7.6920536,53.1423672
36.8219462,-1.2920659
-107.050781,47.694974
-89.2225941,37.7100209
-89.5265093,43.313878
-111.2976254,47.5056076
11.2486208,43.7710513
,
-0.9936306,53.100319
0.428573,44.063839
-43.1152587,-22.8859267
-105.2551187,54.5259614
-6.2539777,53.4923939
-84.2807329,30.4382559
-121.2880059,38.7521235
-79.9958864,40.4406248
-102.5832426,22.7708555
,
-95.712891,37.09024
,
12.56738,41.87194
-119.4179324,36.778261
-75.1370254,40.0812601
-43.1728965,-22.9068467
105.318756,61.52401
-86.2599922,35.4520206
-74.0059728,40.7127753
28.0473051,-26.2041028
-84.3736869,39.2044438
-86.158068,39.768403
-74.0824545,40.7199598
-83.8888647,43.5944677
-122.3320708,47.6062095
-97.441091,37.6985324
-111.0937311,34.0489281
-1.987395,52.953629
-3.1693551,51.453877
-93.9585067,29.9913244
8.6821267,50.1109221
-93.7593841,41.5638902
-94.591352,38.9992733
-105.7820674,39.5500507
-119.8138027,39.5296329
,
-95.712891,37.09024
-0.1277583,51.5073509
25.64031,-25.855978
-119.4179324,36.778261
-84.3880318,33.7614059
-122.2711137,37.8043637
-97.441091,37.6985324
-118.2931958,34.0613935
-95.712891,37.09024
-73.567256,45.5016889
-83.6163423,42.9994718
35.4617583,31.8611058
-93.2423488,44.0819048
-73.567256,45.5016889
,
-99.9018131,31.9685988
,
-81.3013461,28.5965556
-81.1637245,33.836081
-6.2539777,53.4923939
-118.2436849,34.0522342
-97.092877,35.0077519
-82.9000751,32.1656221
7.686864,45.0703393
-0.1277583,51.5073509
-91.6656232,41.9778795
,
-70.8226541,43.9653889
-117.8311428,33.7174708
-98.4936282,29.4241219
10.451526,51.165691
-95.712891,37.09024
,
-91.5968958,42.033279
-86.8752869,40.4167022
-71.2356113,42.3764852
-75.2853789,40.006462
-76.6412712,39.0457549
,
-115.1398296,36.1699412
-43.3996264,-22.7645391
,
10.451526,51.165691
-73.9441579,40.6781784
-78.4678382,-0.1806532
0.573453,50.854259
-7.6920536,53.1423672
-87.6297982,41.8781136
-0.1277583,51.5073509
,
-106.346771,56.130366
-63.744311,44.6819866
,
5.291266,52.132633
-86.7816016,36.1626638
-97.441091,37.6985324
-77.5636015,39.1156615
,
-95.712891,37.09024
,
-97.4394777,35.2225668
-118.2436849,34.0522342
-96.9488945,32.8140177
,
-123.3656444,48.4284207
,
-46.6333094,-23.5505199
-70.162651,18.735693
,
-43.1728965,-22.9068467
,
32.8597419,39.9333635
-121.530234,38.5804609
,
-95.712891,37.09024
-0.540579,53.230688
,
-80.8431267,35.2270869
-95.712891,37.09024
-76.6121893,39.2903848
-81.826655,26.4559994
-73.9726381,40.8928771
-88.0398912,30.6953657
-0.098234,51.376165
-97.1689296,37.2741908
-112.0740373,33.4483771
-122.3320708,47.6062095
39.66212,24.470008
-83.9924477,35.9356141
-95.6276367,37.0358272
-88.0324022,42.0331729
-75.1652215,39.9525839
-81.5157535,27.6648274
-74.0059728,40.7127753
77.1024902,28.7040592
-75.0849058,38.3365032
-44.5550308,-18.512178
-43.1728965,-22.9068467
-73.593842,45.4531052
-119.4179324,36.778261
-80.8431267,35.2270869
-3.7037902,40.4167754
138.252924,36.204824
-95.3698028,29.7604267
-92.2243153,34.8150907
-84.3879824,33.7489954
-115.1398296,36.1699412
-111.0937311,34.0489281
-98.7591311,20.1010608
-43.4806903,-22.4577356
11.2558136,43.7695604
-95.712891,37.09024
-82.9000751,32.1656221
-43.18473,-22.9332067
-2.733637,53.361024
-78.6568942,37.4315734
-119.4179324,36.778261
,
-77.1710914,38.882334
-122.1865055,47.1770457
,
-95.0621512,29.9118885
-95.712891,37.09024
-102.5832426,22.7708555
-34.9286096,-8.0522404
,
,
-94.6858998,46.729553
,
-79.0192997,35.7595731
-81.091203,32.0808989
-100.3161126,25.6866142
,
-79.3831843,43.653226
,
4.469936,50.503887
-78.6568942,37.4315734
-94.6858998,46.729553
,
,
10.451526,51.165691
11.8767611,45.4064349
-84.9553296,45.3733428
,
-76.6412712,39.0457549
,
-94.6858998,46.729553
-119.4179324,36.778261
,
-88.9906312,40.5142026
,
-0.5599501,51.3147593
-74.0059728,40.7127753
-84.1546452,36.2178566
,
,
-99.9018131,31.9685988
-74.4056612,40.0583238
-89.9206512,35.1213511
-0.1277583,51.5073509
-106.346771,56.130366
-87.6297982,41.8781136
-82.9000751,32.1656221
-122.6957418,45.4779517
,
-119.4179324,36.778261
-82.907123,40.4172871
-84.3879824,33.7489954
-77.0368707,38.9071923
-75.6971931,45.4215296
-73.9841204,40.7526133
-79.3831843,43.653226
-80.8431267,35.2270869
-94.1790315,36.3331041
-73.9900796,40.7521206
-114.0708459,51.0486151
-95.3698028,29.7604267
-122.9573563,50.1163196
-74.0059728,40.7127753
120.5960071,16.4023332
-95.712891,37.09024
-73.134961,40.789142
-97.0403352,32.8998091
,
-123.1207375,49.2827291
-83.2674165,40.1075615
-95.712891,37.09024
-4.4213988,36.7212737
-74.0059728,40.7127753
-43.1728965,-22.9068467
-84.3879824,33.7489954
22.2666302,60.4518126
,
-74.0059728,40.7127753
69.345116,30.375321
,
,
,
,
-88.7878678,43.7844397
3.3792057,6.5243793
-73.9841161,40.7317696
-95.3858992,29.7237743
-119.4179324,36.778261
-0.5732182,51.2330699
-76.8836261,38.7965203
-0.32381,51.655322
-95.712891,37.09024
-1.2464674,51.7612056
-80.8431267,35.2270869
22.937506,-30.559482
-74.0059728,40.7127753
-84.3879824,33.7489954
,
-95.716216,37.2266829
-0.1277583,51.5073509
-0.1277583,51.5073509
-93.7321228,32.5159852
-86.5861037,34.7303688
-77.0368707,38.9071923
-83.9207392,35.9606384
-117.8311428,33.7174708
-87.6297982,41.8781136
,
-78.6568942,37.4315734
,
-122.2913078,37.8271784
-122.6252431,45.5049376
-122.9888319,38.5779555
-77.0368707,38.9071923
-51.92528,-14.235004
-78.6568942,37.4315734
-117.2996747,33.060215
-1.4858436,55.0182399
-120.8958242,38.8375215
,
113.921327,-0.789275
,
-96.6397822,33.1972465
-117.2948343,49.4928119
-0.137163,50.82253
,
-82.9987942,39.9611755
-79.9958864,40.4406248
78.486671,17.385044
-118.2436849,34.0522342
-91.9623327,30.9842977
-111.0937311,39.3209801
-43.1728965,-22.9068467
-95.712891,37.09024
77.0266383,28.4594965
-77.3570028,38.9586307
-104.990251,39.7392358
,
-71.0588801,42.3600825
-96.759935,32.871654
-119.7871247,36.7377981
-74.4056612,40.0583238
174.885971,-40.900557
-49.073477,-26.4822209
-99.9018131,31.9685988
-83.653224,31.7060134
-74.0059728,40.7127753
-119.4179324,36.778261
-86.5861037,34.7303688
-102.5832426,22.7708555
-1.1743197,52.3555177
-3.576945,51.504286
-87.6297982,41.8781136
-118.2436849,34.0522342
-0.332378,51.232202
-99.9018131,31.9685988
-74.0059728,40.7127753
-74.0059728,40.7127753
-86.1349019,40.2671941
,
-73.5491361,52.9399159
-111.8314724,33.4151843
-82.9987942,39.9611755
